tripduration,day,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1835,1/1/16,1/1/16 15:59,1/1/16 16:30,426,West St & Chambers St,40.71754834,-74.01322069,495,W 47 St & 10 Ave,40.76269882,-73.99301222,19012,Customer,,0
1074,1/1/16,1/1/16 16:03,1/1/16 16:21,3223,E 55 St & 3 Ave,40.75899656,-73.96865398,434,9 Ave & W 18 St,40.74317449,-74.00366443,22658,Subscriber,1974,1
909,1/1/16,1/1/16 16:03,1/1/16 16:18,515,W 43 St & 10 Ave,40.76009437,-73.99461843,521,8 Ave & W 31 St,40.75096735,-73.99444208,24343,Customer,,0
1637,1/1/16,1/1/16 16:04,1/1/16 16:31,128,MacDougal St & Prince St,40.72710258,-74.00297088,463,9 Ave & W 16 St,40.74206539,-74.00443172,16649,Customer,,0
228,1/1/16,1/1/16 16:04,1/1/16 16:08,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,3139,E 72 St & Park Ave,40.77118288,-73.96409422,23022,Subscriber,1962,2
751,1/1/16,1/1/16 16:09,1/1/16 16:21,515,W 43 St & 10 Ave,40.76009437,-73.99461843,533,Broadway & W 39 St,40.75299641,-73.98721619,21512,Subscriber,1964,1
2206,1/1/16,1/1/16 16:12,1/1/16 16:49,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,532,S 5 Pl & S 4 St,40.710451,-73.960876,20298,Customer,,0
207,1/1/16,1/1/16 16:15,1/1/16 16:19,3072,Leonard St & Boerum St,40.70583339,-73.94644578,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,16334,Subscriber,1965,1
319,1/1/16,1/1/16 16:16,1/1/16 16:22,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3157,East End Ave & E 86 St,40.77518615,-73.94446054,22980,Subscriber,1991,2
1087,1/1/16,1/1/16 16:17,1/1/16 16:35,435,W 21 St & 6 Ave,40.74173969,-73.99415556,508,W 46 St & 11 Ave,40.76341379,-73.99667444,22036,Subscriber,1990,2
1623,1/1/16,1/1/16 16:20,1/1/16 16:47,312,Allen St & E Houston St,40.722055,-73.989111,3142,1 Ave & E 62 St,40.7612274,-73.96094022,23864,Subscriber,1962,1
1592,1/1/16,1/1/16 16:28,1/1/16 16:54,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3165,Central Park West & W 72 St,40.77579377,-73.97620574,19260,Customer,,0
1396,1/1/16,1/1/16 16:32,1/1/16 16:55,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3160,Central Park West & W 76 St,40.77896784,-73.97374737,18009,Customer,,0
1844,1/1/16,1/1/16 16:34,1/1/16 17:05,501,FDR Drive & E 35 St,40.744219,-73.97121214,445,E 10 St & Avenue A,40.72740794,-73.98142006,23884,Subscriber,1952,1
948,1/1/16,1/1/16 16:37,1/1/16 16:53,529,W 42 St & 8 Ave,40.7575699,-73.99098507,325,E 19 St & 3 Ave,40.73624527,-73.98473765,24303,Subscriber,1992,2
1059,1/1/16,1/1/16 16:37,1/1/16 16:55,3223,E 55 St & 3 Ave,40.75899656,-73.96865398,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,23395,Subscriber,1964,2
431,1/1/16,1/1/16 16:45,1/1/16 16:52,307,Canal St & Rutgers St,40.71427487,-73.98990025,428,E 3 St & 1 Ave,40.72467721,-73.98783413,15859,Subscriber,1988,2
402,1/1/16,1/1/16 16:50,1/1/16 16:57,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,499,Broadway & W 60 St,40.76915505,-73.98191841,22176,Subscriber,1960,1
428,1/1/16,1/1/16 17:09,1/1/16 17:16,459,W 20 St & 11 Ave,40.746745,-74.007756,512,W 29 St & 9 Ave,40.7500727,-73.99839279,22534,Customer,,0
490,1/1/16,1/1/16 17:12,1/1/16 17:20,528,2 Ave & E 31 St,40.74290902,-73.97706058,545,E 23 St & 1 Ave,40.736502,-73.97809472,23175,Subscriber,1972,1
359,1/1/16,1/1/16 17:14,1/1/16 17:20,435,W 21 St & 6 Ave,40.74173969,-73.99415556,505,6 Ave & W 33 St,40.74901271,-73.98848395,24316,Subscriber,1984,1
651,1/1/16,1/1/16 17:19,1/1/16 17:30,3139,E 72 St & Park Ave,40.77118288,-73.96409422,3156,E 72 St & York Ave,40.76663814,-73.95348296,23480,Subscriber,1981,1
657,1/1/16,1/1/16 17:19,1/1/16 17:30,468,Broadway & W 55 St,40.7652654,-73.98192338,488,W 39 St & 9 Ave,40.75645824,-73.99372222,19524,Customer,,0
1294,1/1/16,1/1/16 17:32,1/1/16 17:54,2010,Grand St & Greene St,40.72165481,-74.00234737,504,1 Ave & E 15 St,40.73221853,-73.98165557,15101,Subscriber,1940,1
683,1/1/16,1/1/16 17:38,1/1/16 17:50,521,8 Ave & W 31 St,40.75096735,-73.99444208,212,W 16 St & The High Line,40.74334935,-74.00681753,18131,Subscriber,1965,1
947,1/1/16,1/1/16 17:42,1/1/16 17:58,515,W 43 St & 10 Ave,40.76009437,-73.99461843,368,Carmine St & 6 Ave,40.73038599,-74.00214988,23154,Subscriber,1992,1
294,1/1/16,1/1/16 17:44,1/1/16 17:48,3109,Banker St & Meserole Ave,40.72606,-73.95621,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,19150,Subscriber,1990,1
710,1/1/16,1/1/16 17:45,1/1/16 17:57,490,8 Ave & W 33 St,40.751551,-73.993934,3158,W 63 St & Broadway,40.77163851,-73.98261428,23301,Subscriber,1964,1
986,1/1/16,1/1/16 17:47,1/1/16 18:03,3160,Central Park West & W 76 St,40.77896784,-73.97374737,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,17677,Subscriber,1982,2
395,1/1/16,1/1/16 17:47,1/1/16 17:54,249,Harrison St & Hudson St,40.71870987,-74.0090009,348,W Broadway & Spring St,40.72490985,-74.00154702,18008,Subscriber,1998,2
860,1/1/16,1/1/16 17:47,1/1/16 18:02,3137,5 Ave & E 73 St,40.77282817,-73.96685276,480,W 53 St & 10 Ave,40.76669671,-73.99061728,23439,Subscriber,1986,1
978,1/1/16,1/1/16 18:01,1/1/16 18:18,348,W Broadway & Spring St,40.72490985,-74.00154702,509,9 Ave & W 22 St,40.7454973,-74.00197139,15746,Subscriber,1969,1
277,1/1/16,1/1/16 18:06,1/1/16 18:10,473,Rivington St & Chrystie St,40.72110063,-73.9919254,229,Great Jones St,40.72743423,-73.99379025,18564,Subscriber,1981,1
971,1/1/16,1/1/16 18:13,1/1/16 18:29,526,E 33 St & 5 Ave,40.74765947,-73.98490707,285,Broadway & E 14 St,40.73454567,-73.99074142,22419,Customer,,0
1846,1/1/16,1/1/16 18:26,1/1/16 18:56,3156,E 72 St & York Ave,40.76663814,-73.95348296,509,9 Ave & W 22 St,40.7454973,-74.00197139,21456,Subscriber,1988,1
114,1/1/16,1/1/16 18:27,1/1/16 18:29,503,E 20 St & Park Ave,40.73827428,-73.98751968,461,E 20 St & 2 Ave,40.73587678,-73.98205027,20804,Subscriber,1994,1
293,1/1/16,1/1/16 18:58,1/1/16 19:03,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,15728,Subscriber,1984,2
1211,1/1/16,1/1/16 18:59,1/1/16 19:19,531,Forsyth St & Broome St,40.71893904,-73.99266288,346,Bank St & Hudson St,40.73652889,-74.00618026,19791,Customer,,0
801,1/1/16,1/1/16 19:00,1/1/16 19:13,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,447,8 Ave & W 52 St,40.76370739,-73.9851615,18614,Subscriber,1986,1
230,1/1/16,1/1/16 19:05,1/1/16 19:08,340,Madison St & Clinton St,40.71269042,-73.98776323,412,Forsyth St & Canal St,40.7158155,-73.99422366,23491,Subscriber,1984,1
1163,1/1/16,1/1/16 19:12,1/1/16 19:32,3002,South End Ave & Liberty St,40.711512,-74.015756,382,University Pl & E 14 St,40.73492695,-73.99200509,23736,Subscriber,1991,1
487,1/1/16,1/1/16 19:16,1/1/16 19:24,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,383,Greenwich Ave & Charles St,40.735238,-74.000271,15687,Subscriber,1959,1
906,1/1/16,1/1/16 19:17,1/1/16 19:32,383,Greenwich Ave & Charles St,40.735238,-74.000271,352,W 56 St & 6 Ave,40.76340613,-73.97722479,22329,Subscriber,1990,1
1594,1/1/16,1/1/16 19:18,1/1/16 19:45,334,W 20 St & 7 Ave,40.74238787,-73.99726235,319,Fulton St & Broadway,40.711066,-74.009447,15859,Customer,,0
462,1/1/16,1/1/16 19:34,1/1/16 19:42,410,Suffolk St & Stanton St,40.72066442,-73.98517977,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,16025,Subscriber,1991,1
348,1/1/16,1/1/16 19:40,1/1/16 19:46,476,E 31 St & 3 Ave,40.74394314,-73.97966069,498,Broadway & W 32 St,40.74854862,-73.98808416,22425,Subscriber,1984,2
521,1/1/16,1/1/16 20:11,1/1/16 20:20,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,3112,Milton St & Franklin St,40.72906,-73.95779,19217,Subscriber,1981,1
698,1/1/16,1/1/16 20:24,1/1/16 20:35,249,Harrison St & Hudson St,40.71870987,-74.0090009,401,Allen St & Rivington St,40.72019576,-73.98997825,23099,Subscriber,1980,2
543,1/1/16,1/1/16 20:31,1/1/16 20:40,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,116,W 17 St & 8 Ave,40.74177603,-74.00149746,16140,Subscriber,1986,1
282,1/1/16,1/1/16 20:33,1/1/16 20:38,265,Stanton St & Chrystie St,40.72229346,-73.99147535,361,Allen St & Hester St,40.71605866,-73.99190759,19820,Subscriber,1977,1
719,1/1/16,1/1/16 20:38,1/1/16 20:50,412,Forsyth St & Canal St,40.7158155,-73.99422366,357,E 11 St & Broadway,40.73261787,-73.99158043,22665,Subscriber,1984,1
1126,1/1/16,1/1/16 21:12,1/1/16 21:31,334,W 20 St & 7 Ave,40.74238787,-73.99726235,307,Canal St & Rutgers St,40.71427487,-73.98990025,22949,Subscriber,1975,1
368,1/1/16,1/1/16 21:29,1/1/16 21:35,3226,W 82 St & Central Park West,40.78275,-73.97137,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,18331,Subscriber,1952,2
356,1/1/16,1/1/16 21:29,1/1/16 21:35,3157,East End Ave & E 86 St,40.77518615,-73.94446054,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,19281,Subscriber,1961,2
184,1/1/16,1/1/16 21:32,1/1/16 21:35,448,W 37 St & 10 Ave,40.75660359,-73.9979009,488,W 39 St & 9 Ave,40.75645824,-73.99372222,18739,Subscriber,1981,1
955,1/1/16,1/1/16 21:34,1/1/16 21:50,520,W 52 St & 5 Ave,40.75992262,-73.97648516,507,E 25 St & 2 Ave,40.73912601,-73.97973776,19921,Customer,,0
1047,1/1/16,1/1/16 21:43,1/1/16 22:00,468,Broadway & W 55 St,40.7652654,-73.98192338,529,W 42 St & 8 Ave,40.7575699,-73.99098507,18748,Customer,,0
397,1/1/16,1/1/16 21:51,1/1/16 21:57,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,365,Fulton St & Grand Ave,40.68223166,-73.9614583,14918,Subscriber,1970,1
4159,1/1/16,1/1/16 21:53,1/1/16 23:02,534,Water - Whitehall Plaza,40.70255065,-74.0127234,3242,Schermerhorn St & Court St,40.69102926,-73.99183363,16134,Customer,,0
319,1/1/16,1/1/16 22:11,1/1/16 22:16,504,1 Ave & E 15 St,40.73221853,-73.98165557,394,E 9 St & Avenue C,40.72521311,-73.97768752,20828,Subscriber,1986,1
684,1/1/16,1/1/16 22:12,1/1/16 22:23,449,W 52 St & 9 Ave,40.76461837,-73.98789473,3137,5 Ave & E 73 St,40.77282817,-73.96685276,16344,Subscriber,1962,2
944,1/1/16,1/1/16 22:25,1/1/16 22:40,352,W 56 St & 6 Ave,40.76340613,-73.97722479,446,W 24 St & 7 Ave,40.74487634,-73.99529885,22311,Customer,,0
610,1/1/16,1/1/16 22:27,1/1/16 22:38,116,W 17 St & 8 Ave,40.74177603,-74.00149746,325,E 19 St & 3 Ave,40.73624527,-73.98473765,23338,Subscriber,1953,1
1119,1/1/16,1/1/16 22:30,1/1/16 22:49,3134,3 Ave & E 62 St,40.76312584,-73.96526895,520,W 52 St & 5 Ave,40.75992262,-73.97648516,14771,Customer,,0
639,1/1/16,1/1/16 22:31,1/1/16 22:42,473,Rivington St & Chrystie St,40.72110063,-73.9919254,507,E 25 St & 2 Ave,40.73912601,-73.97973776,24210,Subscriber,1979,1
627,1/1/16,1/1/16 22:34,1/1/16 22:44,160,E 37 St & Lexington Ave,40.748238,-73.978311,3134,3 Ave & E 62 St,40.76312584,-73.96526895,23114,Subscriber,1984,2
133,1/1/16,1/1/16 22:55,1/1/16 22:57,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,22838,Subscriber,1985,1
510,1/1/16,1/1/16 22:58,1/1/16 23:07,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,15773,Subscriber,1967,1
317,1/1/16,1/1/16 23:24,1/1/16 23:30,345,W 13 St & 6 Ave,40.73649403,-73.99704374,297,E 15 St & 3 Ave,40.734232,-73.986923,22819,Subscriber,1989,1
374,1/1/16,1/1/16 23:39,1/1/16 23:45,526,E 33 St & 5 Ave,40.74765947,-73.98490707,491,E 24 St & Park Ave S,40.74096374,-73.98602213,16326,Customer,,0
530,1/1/16,1/1/16 23:56,1/2/16 0:05,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3163,Central Park West & W 68 St,40.7734066,-73.97782542,17547,Subscriber,1982,1
455,1/2/16,1/2/16 0:48,1/2/16 0:56,446,W 24 St & 7 Ave,40.74487634,-73.99529885,479,9 Ave & W 45 St,40.76019252,-73.9912551,22223,Subscriber,1989,1
417,1/2/16,1/2/16 0:50,1/2/16 0:57,468,Broadway & W 55 St,40.7652654,-73.98192338,228,E 48 St & 3 Ave,40.7546011,-73.97187886,15983,Subscriber,1964,1
951,1/2/16,1/2/16 1:45,1/2/16 2:01,500,Broadway & W 51 St,40.76228826,-73.98336183,368,Carmine St & 6 Ave,40.73038599,-74.00214988,18356,Customer,,0
239,1/2/16,1/2/16 2:15,1/2/16 2:19,512,W 29 St & 9 Ave,40.7500727,-73.99839279,463,9 Ave & W 16 St,40.74206539,-74.00443172,23273,Subscriber,1963,1
250,1/2/16,1/2/16 2:31,1/2/16 2:36,168,W 18 St & 6 Ave,40.73971301,-73.99456405,503,E 20 St & Park Ave,40.73827428,-73.98751968,15670,Subscriber,1997,1
747,1/2/16,1/2/16 4:07,1/2/16 4:19,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,14826,Subscriber,1976,1
1348,1/2/16,1/2/16 5:42,1/2/16 6:04,478,11 Ave & W 41 St,40.76030096,-73.99884222,3145,E 84 St & Park Ave,40.77862688,-73.95772073,23149,Subscriber,1977,1
613,1/2/16,1/2/16 7:31,1/2/16 7:41,164,E 47 St & 2 Ave,40.75323098,-73.97032517,449,W 52 St & 9 Ave,40.76461837,-73.98789473,20063,Subscriber,1984,1
251,1/2/16,1/2/16 7:45,1/2/16 7:49,412,Forsyth St & Canal St,40.7158155,-73.99422366,265,Stanton St & Chrystie St,40.72229346,-73.99147535,23726,Subscriber,1961,1
921,1/2/16,1/2/16 7:48,1/2/16 8:03,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,465,Broadway & W 41 St,40.75513557,-73.98658032,19957,Subscriber,1961,1
251,1/2/16,1/2/16 7:58,1/2/16 8:03,280,E 10 St & 5 Ave,40.73331967,-73.99510132,483,E 12 St & 3 Ave,40.73223272,-73.98889957,18078,Subscriber,1954,1
308,1/2/16,1/2/16 8:13,1/2/16 8:18,461,E 20 St & 2 Ave,40.73587678,-73.98205027,168,W 18 St & 6 Ave,40.73971301,-73.99456405,15982,Subscriber,1987,2
2034,1/2/16,1/2/16 8:34,1/2/16 9:08,3052,Lewis Ave & Madison St,40.686312,-73.935775,443,Bedford Ave & S 9 St,40.70853074,-73.96408963,19701,Customer,,0
321,1/2/16,1/2/16 8:41,1/2/16 8:47,442,W 27 St & 7 Ave,40.746647,-73.993915,458,11 Ave & W 27 St,40.751396,-74.005226,18135,Subscriber,1982,2
662,1/2/16,1/2/16 8:54,1/2/16 9:05,128,MacDougal St & Prince St,40.72710258,-74.00297088,497,E 17 St & Broadway,40.73704984,-73.99009296,18856,Subscriber,1954,2
720,1/2/16,1/2/16 9:02,1/2/16 9:14,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,389,Broadway & Berry St,40.71044554,-73.96525063,18691,Subscriber,1985,1
444,1/2/16,1/2/16 9:09,1/2/16 9:17,405,Washington St & Gansevoort St,40.739323,-74.008119,368,Carmine St & 6 Ave,40.73038599,-74.00214988,23532,Subscriber,1954,1
5484,1/2/16,1/2/16 9:14,1/2/16 10:45,3158,W 63 St & Broadway,40.77163851,-73.98261428,3143,5 Ave & E 78 St,40.77682863,-73.96388769,24199,Customer,,0
675,1/2/16,1/2/16 9:18,1/2/16 9:29,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,467,Dean St & 4 Ave,40.68312489,-73.97895137,24060,Subscriber,1965,2
639,1/2/16,1/2/16 9:20,1/2/16 9:31,3002,South End Ave & Liberty St,40.711512,-74.015756,348,W Broadway & Spring St,40.72490985,-74.00154702,21988,Subscriber,1987,1
535,1/2/16,1/2/16 9:26,1/2/16 9:35,527,E 33 St & 2 Ave,40.744023,-73.976056,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,23363,Subscriber,1980,1
569,1/2/16,1/2/16 9:30,1/2/16 9:40,510,W 51 St & 6 Ave,40.7606597,-73.98042047,510,W 51 St & 6 Ave,40.7606597,-73.98042047,23010,Subscriber,1971,1
303,1/2/16,1/2/16 9:41,1/2/16 9:46,146,Hudson St & Reade St,40.71625008,-74.0091059,316,Fulton St & William St,40.70955958,-74.00653609,21405,Subscriber,1956,1
361,1/2/16,1/2/16 9:46,1/2/16 9:52,391,Clark St & Henry St,40.69760127,-73.99344559,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,21126,Subscriber,1967,1
875,1/2/16,1/2/16 9:46,1/2/16 10:01,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,23746,Subscriber,1992,2
425,1/2/16,1/2/16 9:47,1/2/16 9:54,223,W 13 St & 7 Ave,40.73781509,-73.99994661,505,6 Ave & W 33 St,40.74901271,-73.98848395,21956,Subscriber,1976,1
284,1/2/16,1/2/16 9:49,1/2/16 9:53,341,Stanton St & Mangin St,40.71782143,-73.97628939,502,Henry St & Grand St,40.714215,-73.981346,21963,Subscriber,1976,1
866,1/2/16,1/2/16 9:58,1/2/16 10:12,530,11 Ave & W 59 St,40.771522,-73.990541,388,W 26 St & 10 Ave,40.74971775,-74.00295035,21053,Subscriber,1954,1
1350,1/2/16,1/2/16 10:02,1/2/16 10:25,405,Washington St & Gansevoort St,40.739323,-74.008119,167,E 39 St & 3 Ave,40.7489006,-73.97604882,18849,Customer,,0
480,1/2/16,1/2/16 10:04,1/2/16 10:12,308,St James Pl & Oliver St,40.71307916,-73.99851193,146,Hudson St & Reade St,40.71625008,-74.0091059,19801,Subscriber,1992,1
6867,1/2/16,1/2/16 10:05,1/2/16 12:00,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3145,E 84 St & Park Ave,40.77862688,-73.95772073,17453,Customer,,0
247,1/2/16,1/2/16 10:06,1/2/16 10:10,303,Mercer St & Spring St,40.72362738,-73.99949601,2004,6 Ave & Broome St,40.724399,-74.004704,19239,Subscriber,1973,1
497,1/2/16,1/2/16 10:10,1/2/16 10:18,116,W 17 St & 8 Ave,40.74177603,-74.00149746,475,E 16 St & Irving Pl,40.73524276,-73.98758561,18810,Subscriber,1976,1
321,1/2/16,1/2/16 10:11,1/2/16 10:16,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,212,W 16 St & The High Line,40.74334935,-74.00681753,18594,Subscriber,1985,2
554,1/2/16,1/2/16 10:13,1/2/16 10:22,285,Broadway & E 14 St,40.73454567,-73.99074142,317,E 6 St & Avenue B,40.72453734,-73.98185424,20633,Subscriber,1976,2
302,1/2/16,1/2/16 10:15,1/2/16 10:20,363,West Thames St,40.70834698,-74.01713445,309,Murray St & West St,40.7149787,-74.013012,15918,Subscriber,1979,2
506,1/2/16,1/2/16 10:17,1/2/16 10:25,376,John St & William St,40.70862144,-74.00722156,331,Pike St & Monroe St,40.71173107,-73.99193043,14541,Subscriber,1988,1
352,1/2/16,1/2/16 10:17,1/2/16 10:23,243,Fulton St & Rockwell Pl,40.688226,-73.979382,261,Johnson St & Gold St,40.69474881,-73.98362464,22649,Subscriber,1985,2
699,1/2/16,1/2/16 10:19,1/2/16 10:31,334,W 20 St & 7 Ave,40.74238787,-73.99726235,519,Pershing Square North,40.751873,-73.977706,23556,Subscriber,1987,2
513,1/2/16,1/2/16 10:27,1/2/16 10:35,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3145,E 84 St & Park Ave,40.77862688,-73.95772073,23131,Subscriber,1989,2
2284,1/2/16,1/2/16 10:28,1/2/16 11:06,504,1 Ave & E 15 St,40.73221853,-73.98165557,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,18122,Subscriber,1970,2
707,1/2/16,1/2/16 10:29,1/2/16 10:41,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16558,Subscriber,1956,1
455,1/2/16,1/2/16 10:29,1/2/16 10:37,2008,Little West St & 1 Pl,40.70569254,-74.01677685,3002,South End Ave & Liberty St,40.711512,-74.015756,24240,Subscriber,1977,1
1061,1/2/16,1/2/16 10:30,1/2/16 10:47,3122,48 Ave & 5 St,40.74436329,-73.95587325,3142,1 Ave & E 62 St,40.7612274,-73.96094022,19164,Subscriber,1979,1
368,1/2/16,1/2/16 10:35,1/2/16 10:41,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,3134,3 Ave & E 62 St,40.76312584,-73.96526895,22720,Subscriber,1986,1
500,1/2/16,1/2/16 10:44,1/2/16 10:52,164,E 47 St & 2 Ave,40.75323098,-73.97032517,505,6 Ave & W 33 St,40.74901271,-73.98848395,22253,Subscriber,1990,1
255,1/2/16,1/2/16 10:46,1/2/16 10:50,334,W 20 St & 7 Ave,40.74238787,-73.99726235,503,E 20 St & Park Ave,40.73827428,-73.98751968,19820,Subscriber,1981,1
346,1/2/16,1/2/16 10:49,1/2/16 10:55,401,Allen St & Rivington St,40.72019576,-73.98997825,348,W Broadway & Spring St,40.72490985,-74.00154702,23760,Subscriber,1983,1
270,1/2/16,1/2/16 10:51,1/2/16 10:56,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3108,Nassau Ave & Russell St,40.72557,-73.94434,18189,Subscriber,1987,1
216,1/2/16,1/2/16 10:52,1/2/16 10:56,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,22196,Subscriber,1983,2
216,1/2/16,1/2/16 10:58,1/2/16 11:02,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,23132,Subscriber,1985,2
760,1/2/16,1/2/16 10:58,1/2/16 11:11,509,9 Ave & W 22 St,40.7454973,-74.00197139,229,Great Jones St,40.72743423,-73.99379025,20355,Subscriber,1966,1
239,1/2/16,1/2/16 10:59,1/2/16 11:03,498,Broadway & W 32 St,40.74854862,-73.98808416,490,8 Ave & W 33 St,40.751551,-73.993934,24346,Subscriber,1988,1
487,1/2/16,1/2/16 11:01,1/2/16 11:10,442,W 27 St & 7 Ave,40.746647,-73.993915,515,W 43 St & 10 Ave,40.76009437,-73.99461843,22870,Subscriber,1978,1
201,1/2/16,1/2/16 11:10,1/2/16 11:14,254,W 11 St & 6 Ave,40.73532427,-73.99800419,435,W 21 St & 6 Ave,40.74173969,-73.99415556,15807,Subscriber,1963,2
600,1/2/16,1/2/16 11:12,1/2/16 11:22,3151,E 81 St & York Ave,40.7728384,-73.94989233,3145,E 84 St & Park Ave,40.77862688,-73.95772073,19021,Subscriber,1976,1
510,1/2/16,1/2/16 11:12,1/2/16 11:21,293,Lafayette St & E 8 St,40.73028666,-73.9907647,402,Broadway & E 22 St,40.7403432,-73.98955109,23794,Subscriber,1982,2
250,1/2/16,1/2/16 11:13,1/2/16 11:17,471,Grand St & Havemeyer St,40.71286844,-73.95698119,389,Broadway & Berry St,40.71044554,-73.96525063,22353,Subscriber,1983,1
693,1/2/16,1/2/16 11:20,1/2/16 11:31,307,Canal St & Rutgers St,40.71427487,-73.98990025,257,Lispenard St & Broadway,40.71939226,-74.00247214,15403,Subscriber,1990,2
306,1/2/16,1/2/16 11:20,1/2/16 11:25,382,University Pl & E 14 St,40.73492695,-73.99200509,223,W 13 St & 7 Ave,40.73781509,-73.99994661,14908,Subscriber,1981,2
610,1/2/16,1/2/16 11:22,1/2/16 11:32,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,310,State St & Smith St,40.68926942,-73.98912867,20076,Subscriber,1970,2
515,1/2/16,1/2/16 11:28,1/2/16 11:36,326,E 11 St & 1 Ave,40.72953837,-73.98426726,402,Broadway & E 22 St,40.7403432,-73.98955109,18605,Subscriber,1985,2
489,1/2/16,1/2/16 11:28,1/2/16 11:36,485,W 37 St & 5 Ave,40.75038009,-73.98338988,488,W 39 St & 9 Ave,40.75645824,-73.99372222,18665,Subscriber,1965,2
5763,1/2/16,1/2/16 11:29,1/2/16 13:05,500,Broadway & W 51 St,40.76228826,-73.98336183,469,Broadway & W 53 St,40.76344058,-73.98268129,16229,Customer,,0
1153,1/2/16,1/2/16 11:31,1/2/16 11:51,514,12 Ave & W 40 St,40.76087502,-74.00277668,152,Warren St & Church St,40.71473993,-74.00910627,23398,Subscriber,1967,2
577,1/2/16,1/2/16 11:34,1/2/16 11:44,415,Pearl St & Hanover Square,40.7047177,-74.00926027,147,Greenwich St & Warren St,40.71542197,-74.01121978,23179,Subscriber,1985,2
940,1/2/16,1/2/16 11:41,1/2/16 11:56,2008,Little West St & 1 Pl,40.70569254,-74.01677685,387,Centre St & Chambers St,40.71273266,-74.0046073,15056,Customer,,0
1271,1/2/16,1/2/16 11:41,1/2/16 12:03,388,W 26 St & 10 Ave,40.74971775,-74.00295035,268,Howard St & Centre St,40.71910537,-73.99973337,22806,Subscriber,1970,2
2953,1/2/16,1/2/16 11:44,1/2/16 12:33,501,FDR Drive & E 35 St,40.744219,-73.97121214,279,Peck Slip & Front St,40.707873,-74.00167,21587,Customer,,0
158,1/2/16,1/2/16 11:45,1/2/16 11:48,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,21225,Subscriber,1990,2
1682,1/2/16,1/2/16 11:52,1/2/16 12:20,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,19312,Customer,,0
1462,1/2/16,1/2/16 11:52,1/2/16 12:16,341,Stanton St & Mangin St,40.71782143,-73.97628939,279,Peck Slip & Front St,40.707873,-74.00167,22123,Customer,,0
1252,1/2/16,1/2/16 11:54,1/2/16 12:15,341,Stanton St & Mangin St,40.71782143,-73.97628939,279,Peck Slip & Front St,40.707873,-74.00167,16562,Customer,,0
